bench_json,blocks,blocks_per_sm_requested,cache_policy,compute_capability,condition,cuda_elapsed_ms,device_index,device_name,estimated_memory_gbps,estimated_tflops,fp16_ops_estimate,fp16_path,host_end_unix_ns,host_start_unix_ns,iters,kernel,l2_cache_bytes,mem_mib,mem_stride,memory_bytes_estimate,power_csv,power_logger_errors,regs_per_block,repeat_index,repeats,role,run_id,runner_wall_end_unix_ns,runner_wall_start_unix_ns,schema_version,shared_mem_per_block,sm_count,sm_util_csv,sm_util_logger_errors,suppress_output_store,threads,unroll,validity_note,warmup,architecture_generation,architecture_chip,gpu_product_class,recommended_cuda_arch,fp16_tensor_instruction_path,wgmma_supported,benchmark_uses_wgmma,architecture_measurement_note,power_energy_j,avg_power_w,energy_source,power_trace_energy_j,power_trace_avg_power_w,nvml_energy_delta_j,nvml_energy_counter_supported,nvml_energy_note,energy_counter_vs_trace_delta_j,energy_counter_vs_trace_ratio,power_sample_count,sm_util_sample_count,avg_sm_clock_mhz,min_sm_clock_mhz,max_sm_clock_mhz,avg_temp_c,max_temp_c,avg_gpu_util_pct,max_gpu_util_pct,avg_sm_util_pct,max_sm_util_pct,mma_flops_per_logical_mma,mma_instructions_per_logical_mma,mma_k,mma_m,mma_n
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t032_rep008_test_7513489b/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t032,2725.16308594,0,NVIDIA GeForce RTX 3090,0,157.757956659,429916160000000,tensor_core_mma_m16n16k16_f16acc,1779961323863161470,1779961322311408061,1000000,tensor_mma_f16acc,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t032_rep008_test_7513489b/power.csv,[],65536,8,10,test,thread_sweep_tensor_mma_f16acc_t032_rep008_test_7513489b,1779961323915905175,1779961321585707219,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t032_rep008_test_7513489b/sm_util.csv,[],True,32,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,358.1780360119401,230.8214913107628,power_trace_integral,358.1780360119401,230.8214913107628,nan,False,,nan,nan,14,3,1920.0,1920.0,1920.0,72.21428571428571,73.0,99.85714285714286,100.0,99.66666666666667,100.0,8192,2,16,16,16
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t064_rep008_baseline_d431472f/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t064,743.44317627,0,NVIDIA GeForce RTX 3090,0,0,0,baseline_or_memory,1779961325508814061,1779961324733961309,1000000,baseline_nop,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t064_rep008_baseline_d431472f/power.csv,[],65536,8,50,baseline,thread_sweep_tensor_mma_f16acc_t064_rep008_baseline_d431472f,1779961325562804075,1779961324530373755,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t064_rep008_baseline_d431472f/sm_util.csv,[],True,64,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,159.7729957780872,206.1978812951124,power_trace_integral,159.7729957780872,206.1978812951124,nan,False,,nan,nan,6,0,1910.0,1905.0,1920.0,67.66666666666667,69.0,69.5,100.0,nan,nan,,,,,
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t064_rep008_test_548fcc50/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t064,2720.5222168,0,NVIDIA GeForce RTX 3090,0,158.027071915,429916160000000,tensor_core_mma_m16n16k16_f16acc,1779961330806711655,1779961327972972638,1000000,tensor_mma_f16acc,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t064_rep008_test_548fcc50/power.csv,[],65536,8,5,test,thread_sweep_tensor_mma_f16acc_t064_rep008_test_548fcc50,1779961330861646299,1779961326690495266,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t064_rep008_test_548fcc50/sm_util.csv,[],True,64,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,668.9042016009674,236.05003763159442,power_trace_integral,668.9042016009674,236.05003763159442,nan,False,,nan,nan,21,2,1920.0,1920.0,1920.0,72.04761904761905,73.0,99.95238095238095,100.0,100.0,100.0,8192,2,16,16,16
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t096_rep008_baseline_f8e1a8ff/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t096,1014.06903076,0,NVIDIA GeForce RTX 3090,0,0,0,baseline_or_memory,1779961333347016512,1779961332290364826,1000000,baseline_nop,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t096_rep008_baseline_f8e1a8ff/power.csv,[],65536,8,34,baseline,thread_sweep_tensor_mma_f16acc_t096_rep008_baseline_f8e1a8ff,1779961333398178226,1779961332036924683,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t096_rep008_baseline_f8e1a8ff/sm_util.csv,[],True,96,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,224.8682197325365,212.81205785397904,power_trace_integral,224.8682197325365,212.81205785397904,nan,False,,nan,nan,8,1,1920.0,1920.0,1920.0,68.875,72.0,86.875,100.0,100.0,100.0,,,,,
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t096_rep008_test_ec937053/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t096,3237.64746094,0,NVIDIA GeForce RTX 3090,0,159.343905791,515899392000000,tensor_core_mma_m16n16k16_f16acc,1779961339422209234,1779961336050043075,1000000,tensor_mma_f16acc,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t096_rep008_test_ec937053/power.csv,[],65536,8,4,test,thread_sweep_tensor_mma_f16acc_t096_rep008_test_ec937053,1779961339475602929,1779961334202801823,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t096_rep008_test_ec937053/sm_util.csv,[],True,96,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,796.322976562564,236.1458300141147,power_trace_integral,796.322976562564,236.1458300141147,nan,False,,nan,nan,25,4,1920.0,1920.0,1920.0,72.0,72.0,99.92,100.0,99.75,100.0,8192,2,16,16,16
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t128_rep008_baseline_e2997658/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t128,765.005493164,0,NVIDIA GeForce RTX 3090,0,0,0,baseline_or_memory,1779961341559595183,1779961340762538958,1000000,baseline_nop,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t128_rep008_baseline_e2997658/power.csv,[],65536,8,25,baseline,thread_sweep_tensor_mma_f16acc_t128_rep008_baseline_e2997658,1779961341615852299,1779961340542009978,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t128_rep008_baseline_e2997658/sm_util.csv,[],True,128,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,167.4690829582352,210.10949755550206,power_trace_integral,167.4690829582352,210.10949755550206,nan,False,,nan,nan,5,1,1911.0,1905.0,1920.0,69.4,70.0,85.2,100.0,100.0,100.0,,,,,
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t128_rep008_test_42129972/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t128,3235.18676758,0,NVIDIA GeForce RTX 3090,0,159.465103273,515899392000000,tensor_core_mma_m16n16k16_f16acc,1779961348505036503,1779961345135382812,1000000,tensor_mma_f16acc,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t128_rep008_test_42129972/power.csv,[],65536,8,3,test,thread_sweep_tensor_mma_f16acc_t128_rep008_test_42129972,1779961348557176007,1779961342727355063,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t128_rep008_test_42129972/sm_util.csv,[],True,128,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,802.7345555378406,238.22464536396203,power_trace_integral,802.7345555378406,238.22464536396203,nan,False,,nan,nan,25,3,1920.0,1920.0,1920.0,72.0,72.0,99.96,100.0,100.0,100.0,8192,2,16,16,16
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t160_rep008_baseline_2828a634/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t160,649.680847168,0,NVIDIA GeForce RTX 3090,0,0,0,baseline_or_memory,1779961350005070503,1779961349327841123,1000000,baseline_nop,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t160_rep008_baseline_2828a634/power.csv,[],65536,8,20,baseline,thread_sweep_tensor_mma_f16acc_t160_rep008_baseline_2828a634,1779961350059155970,1779961349102802498,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t160_rep008_baseline_2828a634/sm_util.csv,"[""Unexpected nvidia-smi dmon output: '0, 0'""]",True,160,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,140.5679584398401,207.5632903578993,power_trace_integral,140.5679584398401,207.5632903578993,nan,False,,nan,nan,5,0,1884.0,1875.0,1905.0,68.2,70.0,82.6,100.0,nan,nan,,,,,
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t160_rep008_test_7e237b3b/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t160,2698.70996094,0,NVIDIA GeForce RTX 3090,0,159.304321777,429916160000000,tensor_core_mma_m16n16k16_f16acc,1779961355835625751,1779961353025091151,1000000,tensor_mma_f16acc,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t160_rep008_test_7e237b3b/power.csv,[],65536,8,2,test,thread_sweep_tensor_mma_f16acc_t160_rep008_test_7e237b3b,1779961355890905108,1779961351347773754,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t160_rep008_test_7e237b3b/sm_util.csv,[],True,160,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,673.7436400331394,239.7208132691693,power_trace_integral,673.7436400331394,239.7208132691693,nan,False,,nan,nan,28,4,1920.0,1920.0,1920.0,72.0,72.0,98.92857142857143,100.0,100.0,100.0,8192,2,16,16,16
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t192_rep008_baseline_ea3e8c61/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t192,929.079284668,0,NVIDIA GeForce RTX 3090,0,0,0,baseline_or_memory,1779961357661064067,1779961356693249904,1000000,baseline_nop,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t192_rep008_baseline_ea3e8c61/power.csv,[],65536,8,20,baseline,thread_sweep_tensor_mma_f16acc_t192_rep008_baseline_ea3e8c61,1779961357713629306,1779961356441559753,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t192_rep008_baseline_ea3e8c61/sm_util.csv,[],True,192,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,220.60565640944137,227.9421658034171,power_trace_integral,220.60565640944137,227.9421658034171,nan,False,,nan,nan,6,1,1905.0,1890.0,1920.0,71.66666666666667,75.0,95.16666666666667,100.0,100.0,100.0,,,,,
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t192_rep008_test_3c5a90c9/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t192,3241.61425781,0,NVIDIA GeForce RTX 3090,0,159.148915006,515899392000000,tensor_core_mma_m16n16k16_f16acc,1779961365571798672,1779961362195970766,1000000,tensor_mma_f16acc,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t192_rep008_test_3c5a90c9/power.csv,[],65536,8,2,test,thread_sweep_tensor_mma_f16acc_t192_rep008_test_3c5a90c9,1779961365621369745,1779961358670387014,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t192_rep008_test_3c5a90c9/sm_util.csv,[],True,192,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,812.0210365863295,240.53981991886806,power_trace_integral,812.0210365863295,240.53981991886806,nan,False,,nan,nan,24,3,1920.0,1920.0,1920.0,72.79166666666667,73.0,100.0,100.0,100.0,100.0,8192,2,16,16,16
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t224_rep008_baseline_051e19f4/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t224,1111.39733887,0,NVIDIA GeForce RTX 3090,0,0,0,baseline_or_memory,1779961367551337911,1779961366393315274,1000000,baseline_nop,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t224_rep008_baseline_051e19f4/power.csv,[],65536,8,20,baseline,thread_sweep_tensor_mma_f16acc_t224_rep008_baseline_051e19f4,1779961367604935320,1779961366122763228,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t224_rep008_baseline_051e19f4/sm_util.csv,"[""Unexpected nvidia-smi dmon output: '0'""]",True,224,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,279.31506653790495,241.2000056074076,power_trace_integral,279.31506653790495,241.2000056074076,nan,False,,nan,nan,9,1,1898.3333333333333,1875.0,1920.0,70.55555555555556,74.0,90.77777777777777,100.0,100.0,100.0,,,,,
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t224_rep008_test_16a94f31/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t224,3802.98852539,0,NVIDIA GeForce RTX 3090,0,158.265695513,601882624000000,tensor_core_mma_m16n16k16_f16acc,1779961376356058886,1779961372395684752,1000000,tensor_mma_f16acc,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t224_rep008_test_16a94f31/power.csv,[],65536,8,2,test,thread_sweep_tensor_mma_f16acc_t224_rep008_test_16a94f31,1779961376412287287,1779961368297421126,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t224_rep008_test_16a94f31/sm_util.csv,[],True,224,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,945.7362551758765,238.79972527259127,power_trace_integral,945.7362551758765,238.79972527259127,nan,False,,nan,nan,28,4,1920.0,1920.0,1920.0,72.71428571428571,73.0,100.0,100.0,100.0,100.0,8192,2,16,16,16
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t256_rep008_baseline_2f4b5d39/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t256,1121.78588867,0,NVIDIA GeForce RTX 3090,0,0,0,baseline_or_memory,1779961378207175331,1779961377038412300,1000000,baseline_nop,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t256_rep008_baseline_2f4b5d39/power.csv,[],65536,8,20,baseline,thread_sweep_tensor_mma_f16acc_t256_rep008_baseline_2f4b5d39,1779961378261960849,1779961376747345251,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t256_rep008_baseline_2f4b5d39/sm_util.csv,[],True,256,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,293.0545879020377,250.73909777185426,power_trace_integral,293.0545879020377,250.73909777185426,nan,False,,nan,nan,8,1,1882.5,1875.0,1890.0,74.5,76.0,99.875,100.0,100.0,100.0,,,,,
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t256_rep008_test_e0000578/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t256,4356.36621094,0,NVIDIA GeForce RTX 3090,0,157.898997167,687865856000000,tensor_core_mma_m16n16k16_f16acc,1779961386906218284,1779961383664325448,1000000,tensor_mma_f16acc,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t256_rep008_test_e0000578/power.csv,[],65536,8,2,test,thread_sweep_tensor_mma_f16acc_t256_rep008_test_e0000578,1779961386957688484,1779961378967263780,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t256_rep008_test_e0000578/sm_util.csv,[],True,256,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,775.075512345502,239.081163861612,power_trace_integral,775.075512345502,239.081163861612,nan,False,,nan,nan,33,4,1920.0,1920.0,1920.0,73.0,73.0,100.0,100.0,100.0,100.0,8192,2,16,16,16
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t288_rep008_baseline_f3aaca7a/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t288,1421.42663574,0,NVIDIA GeForce RTX 3090,0,0,0,baseline_or_memory,1779961388949694719,1779961387469099184,1000000,baseline_nop,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t288_rep008_baseline_f3aaca7a/power.csv,[],65536,8,20,baseline,thread_sweep_tensor_mma_f16acc_t288_rep008_baseline_f3aaca7a,1779961389001988237,1779961387147281676,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t288_rep008_baseline_f3aaca7a/sm_util.csv,[],True,288,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,383.37758957261076,258.93471951650235,power_trace_integral,383.37758957261076,258.93471951650235,nan,False,,nan,nan,11,1,1892.7272727272727,1875.0,1920.0,73.45454545454545,76.0,97.63636363636364,100.0,100.0,100.0,,,,,
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t288_rep008_test_fcce797c/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t288,5270.95996094,0,NVIDIA GeForce RTX 3090,0,146.813691194,773849088000000,tensor_core_mma_m16n16k16_f16acc,1779961400069751316,1779961394580869967,1000000,tensor_mma_f16acc,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t288_rep008_test_fcce797c/power.csv,[],65536,8,2,test,thread_sweep_tensor_mma_f16acc_t288_rep008_test_fcce797c,1779961400124554970,1779961389294497154,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t288_rep008_test_fcce797c/sm_util.csv,[],True,288,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,1286.2570194883501,234.33864529111906,power_trace_integral,1286.2570194883501,234.33864529111906,nan,False,,nan,nan,40,5,1920.0,1920.0,1920.0,72.8,73.0,99.95,100.0,100.0,100.0,8192,2,16,16,16
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t320_rep008_baseline_6391f48b/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t320,1291.55578613,0,NVIDIA GeForce RTX 3090,0,0,0,baseline_or_memory,1779961402467393319,1779961401121847672,1000000,baseline_nop,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t320_rep008_baseline_6391f48b/power.csv,[],65536,8,20,baseline,thread_sweep_tensor_mma_f16acc_t320_rep008_baseline_6391f48b,1779961402520024087,1779961400819060702,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t320_rep008_baseline_6391f48b/sm_util.csv,[],True,320,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,346.6074599333548,257.59621065709916,power_trace_integral,346.6074599333548,257.59621065709916,nan,False,,nan,nan,10,1,1870.5,1860.0,1890.0,75.4,77.0,92.9,100.0,100.0,100.0,,,,,
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t320_rep008_test_8499cc90/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t320,5778.64404297,0,NVIDIA GeForce RTX 3090,0,148.794823423,859832320000000,tensor_core_mma_m16n16k16_f16acc,1779961415641525325,1779961409624391693,1000000,tensor_mma_f16acc,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t320_rep008_test_8499cc90/power.csv,[],65536,8,2,test,thread_sweep_tensor_mma_f16acc_t320_rep008_test_8499cc90,1779961415697618121,1779961402995094065,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t320_rep008_test_8499cc90/sm_util.csv,[],True,320,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,1388.8408818640762,230.81436557732678,power_trace_integral,1388.8408818640762,230.81436557732678,nan,False,,nan,nan,44,6,1920.0,1920.0,1920.0,72.11363636363636,73.0,99.97727272727273,100.0,100.0,100.0,8192,2,16,16,16
